id,y
3069,94.8359298706
3072,113.875076294
3073,112.200119019
3074,94.6752243042
3077,93.9954223633
3082,95.1108169556
3084,95.5045166016
3085,112.404098511
3088,103.774726868
3091,94.1346054077
3092,112.746986389
3093,94.7071914673
3094,103.472831726
3096,112.573356628
3097,94.3156967163
3098,79.9092712402
3102,115.824020386
3106,94.3694610596
3109,94.188293457
3111,93.997833252
3112,114.386222839
3113,94.8359298706
3115,95.5356750488
3116,111.997543335
3117,95.0119247437
3121,112.849433899
3122,94.5222244263
3123,94.5981445312
3124,104.693595886
3125,94.4968719482
3126,102.911720276
3127,115.326454163
3129,94.1972503662
3130,112.180747986
3132,104.502243042
3134,104.690536499
3135,95.5218276978
3137,79.4722137451
3138,97.6466827393
3140,94.823059082
3144,111.865371704
3145,94.7508087158
3146,112.45640564
3147,96.5679931641
3148,103.537612915
3149,103.134117126
3150,112.203834534
3151,94.1802062988
3152,94.7930374146
3155,94.7726821899
3156,112.828643799
3159,93.9779586792
3161,94.8008651733
3162,103.961517334
3163,96.402381897
3165,103.477844238
3172,94.6230545044
3173,113.323890686
3176,94.6035003662
3177,103.637496948
3179,112.715866089
3183,94.5998382568
3186,94.6144256592
3187,102.902618408
3189,112.252593994
3190,94.2533721924
3192,115.345932007
3193,94.6230545044
3194,112.028862
3197,94.5142288208
3198,94.6364440918
3200,94.7591934204
3201,115.74785614
3202,94.6364440918
3204,95.6725769043
3205,94.2800445557
3206,111.981506348
3208,103.113601685
3210,103.496566772
3211,94.7532577515
3212,115.688995361
3213,94.7684326172
3214,111.292762756
3216,104.074424744
3219,94.3170394897
3220,110.32119751
3221,94.8359298706
3226,105.663536072
3227,94.8011703491
3228,112.961334229
3229,94.5947418213
3232,79.5667724609
3233,94.6822433472
3234,94.6280593872
3236,94.7713165283
3238,111.250930786
3239,112.326705933
3240,94.4131851196
3247,112.461540222
3249,103.546569824
3252,117.466186523
3253,94.763961792
3254,104.040206909
3255,94.6063079834
3256,112.13596344
3257,94.3904037476
3262,94.6027069092
3263,103.761291504
3264,94.8743591309
3266,112.599639893
3267,94.6773223877
3269,94.603225708
3272,114.437675476
3274,94.5194549561
3275,104.80973053
3277,94.7950973511
3279,94.8078536987
3280,103.832649231
3283,94.6522903442
3285,95.5625152588
3287,94.330329895
3288,103.758956909
3290,104.656509399
3291,94.7175216675
3298,112.172889709
3299,94.6361541748
3302,110.439315796
3303,94.5950164795
3304,104.470039368
3307,94.3932571411
3309,93.7462081909
3314,79.6469268799
3316,112.266853333
3317,94.6540603638
3319,94.7701721191
3320,112.605651855
3321,94.7333068848
3322,104.015419006
3324,93.9057312012
3326,94.4231033325
3329,112.403793335
3330,94.2884521484
3331,113.266815186
3335,115.788749695
3337,94.8039855957
3338,104.43397522
3339,94.8089904785
3340,112.24671936
3341,94.6404266357
3343,95.9576644897
3346,93.8711929321
3348,94.5956115723
3351,103.758956909
3352,114.529006958
3355,94.208694458
3356,112.184524536
3358,104.378837585
3359,94.8792495728
3360,112.60357666
3371,112.467262268
3372,94.8359298706
3374,94.8665618896
3377,111.54901123
3378,93.9457168579
3380,103.403930664
3382,94.843788147
3386,94.611656189
3389,112.931137085
3391,103.120002747
3393,94.7387084961
3394,102.988937378
3395,94.5645751953
3397,111.29347229
3398,94.8291702271
3399,79.7678375244
3400,94.589302063
3404,103.095031738
3407,111.876899719
3409,104.397697449
3419,94.7950973511
3421,94.794303894
3425,94.7683258057
3427,79.3927993774
3428,114.437675476
3429,111.896133423
3431,94.3132629395
3435,94.3730010986
3436,112.812866211
3439,94.8251953125
3441,94.6745147705
3442,114.437675476
3443,94.6027069092
3444,103.462333679
3445,94.5861206055
3446,110.676200867
3449,94.4566955566
3453,94.4501037598
3457,94.8284301758
3460,103.766014099
3461,94.8228759766
3462,94.4053344727
3464,103.704216003
3465,79.2441101074
3466,94.6290817261
3467,103.663131714
3468,94.8453216553
3469,104.105873108
3470,103.190437317
3472,111.363067627
3473,94.6257705688
3475,94.2876281738
3476,111.958877563
3478,103.811233521
3479,94.2139282227
3483,94.5473861694
3484,102.950309753
3485,94.8510971069
3487,94.587310791
3488,111.550239563
3496,113.600883484
3497,94.6309127808
3499,95.2252044678
3500,79.2258529663
3501,94.5781173706
3504,94.4426727295
3508,104.970344543
3511,94.5400390625
3512,112.596160889
3515,94.4260559082
3517,94.5721893311
3518,103.279411316
3526,112.22303009
3528,114.9921875
3529,94.4263687134
3530,113.491653442
3531,94.409576416
3532,111.169563293
3533,94.5591659546
3534,94.8136978149
3535,79.2174682617
3536,94.6190414429
3537,112.03288269
3538,94.5459365845
3539,112.77897644
3540,103.996421814
3545,111.777420044
3546,94.0093154907
3550,103.997825623
3551,94.6229019165
3553,96.5003967285
3554,103.766014099
3557,94.7035903931
3558,112.453079224
3559,94.4362716675
3561,94.5697479248
3562,111.3645401
3563,94.4842987061
3564,103.758956909
3565,94.5861206055
3567,94.4225769043
3571,103.758956909
3572,94.7796936035
3574,94.7756195068
3576,94.4497528076
3577,111.606933594
3578,94.5809860229
3579,94.4549713135
3583,94.7889251709
3585,94.7864303589
3586,103.049606323
3587,111.906356812
3593,94.7792663574
3594,110.696022034
3595,94.3613510132
3599,94.6626205444
3600,104.172828674
3601,111.350135803
3602,94.4094085693
3604,95.0050430298
3609,115.998321533
3610,112.759811401
3612,111.570892334
3614,113.318969727
3615,94.4243927002
3617,94.8215332031
3618,112.661117554
3619,112.235496521
3620,112.121627808
3621,94.5228881836
3625,94.3515853882
3626,103.4793396
3630,103.44593811
3631,94.4927215576
3632,104.467277527
3633,94.4361724854
3634,112.455879211
3637,94.7624282837
3639,94.5054092407
3640,112.52822876
3641,94.7109069824
3644,112.368492126
3645,94.3809509277
3646,94.3400268555
3647,94.3436126709
3648,111.719215393
3653,112.11441803
3654,95.9404907227
3655,112.361129761
3659,103.376480103
3660,94.686088562
3662,112.635948181
3666,94.5113067627
3668,94.4020614624
3671,94.5956726074
3673,94.4457244873
3674,111.976234436
3675,94.3653030396
3681,94.284286499
3682,112.199638367
3686,111.436691284
3687,94.3893966675
3692,79.5608215332
3695,112.980522156
3696,94.4267578125
3699,111.417175293
3705,113.297088623
3707,79.5538406372
3708,94.7499389648
3709,112.2133255
3710,94.4195404053
3712,94.765953064
3715,112.13130188
3716,94.321975708
3720,112.336578369
3722,79.5538406372
3726,94.6202011108
3728,94.4353485107
3729,112.664779663
3731,103.517906189
3735,112.07258606
3736,94.5657196045
3739,103.461418152
3741,111.405654907
3743,102.616691589
3744,94.7553939819
3745,112.441932678
3746,94.6082839966
3751,94.2735443115
3753,94.678062439
3760,112.488937378
3761,94.3905029297
3762,112.740447998
3763,94.6233596802
3765,94.3947982788
3768,113.059440613
3769,94.8272781372
3770,103.835784912
3773,111.576919556
3774,94.8729858398
3776,94.9598693848
3778,94.3620681763
3779,111.469467163
3780,94.544593811
3781,112.434013367
3782,94.7500610352
3783,111.504615784
3784,94.6100387573
3786,94.5993041992
3789,112.577468872
3790,94.6778564453
3793,112.203948975
3795,112.09185791
3797,94.4565505981
3798,114.440727234
3800,112.791389465
3804,94.8875961304
3810,94.7744598389
3815,112.354866028
3816,94.8875961304
3818,103.066566467
3824,111.359817505
3828,103.479873657
3830,112.083496094
3831,94.8168411255
3832,79.2355957031
3834,112.223007202
3835,94.3113937378
3836,112.287353516
3838,94.9099655151
3839,115.649261475
3840,113.442680359
3845,94.5614089966
3846,112.253036499
3847,94.5541229248
3849,79.5518112183
3853,112.041664124
3855,104.237510681
3856,94.8221664429
3864,79.6344985962
3865,94.6901016235
3866,113.110618591
3867,93.9031448364
3868,112.791389465
3869,94.8252563477
3871,94.5411605835
3875,103.820892334
3876,94.609336853
3878,94.3494796753
3879,111.651771545
3881,112.791389465
3883,112.743148804
3884,93.5980834961
3886,111.426651001
3890,94.4882049561
3893,111.693771362
3897,104.974754333
3901,94.4169616699
3902,111.602790833
3913,112.766525269
3914,94.3000488281
3916,94.6395568848
3917,112.414459229
3924,105.130867004
3925,94.6075897217
3928,96.4024124146
3929,112.176223755
3932,94.5900497437
3933,103.993675232
3934,80.3560714722
3935,94.1964187622
3936,94.5420379639
3937,112.075660706
3938,94.2336807251
3939,112.256462097
3943,94.2736740112
3944,111.408203125
3945,112.315971375
3946,94.2827148438
3947,112.503204346
3948,94.5490951538
3949,111.272331238
3950,94.7905502319
3951,112.586105347
3952,94.3808135986
3953,111.638046265
3961,115.073295593
3962,94.3853988647
3966,94.8165206909
3967,102.774139404
3968,94.7961807251
3969,112.314125061
3970,94.8052215576
3971,104.375869751
3973,94.7844161987
3974,111.477134705
3975,112.604751587
3977,119.646392822
3979,112.613723755
3985,94.5802688599
3986,103.239181519
3988,111.980651855
3991,94.4045257568
3992,103.356658936
3993,94.6512145996
3994,95.5285110474
3995,112.504768372
4005,112.48474884
4007,94.2964477539
4008,103.155448914
4009,94.7292327881
4010,121.622451782
4011,79.5435562134
4012,94.2788925171
4013,104.97719574
4015,112.356185913
4016,111.252166748
4018,112.578384399
4025,94.4723434448
4026,112.823219299
4028,113.367149353
4029,94.8687973022
4031,94.3187332153
4032,112.383499146
4033,94.7401580811
4034,103.33177948
4037,94.6148986816
4038,103.601654053
4039,94.5120315552
4041,94.6540985107
4042,112.281196594
4043,94.8353347778
4044,103.993675232
4045,94.7328338623
4046,111.94354248
4047,94.6481170654
4048,104.372085571
4049,95.3714294434
4051,94.3005905151
4052,111.461334229
4058,103.877639771
4062,111.795822144
4064,111.563438416
4067,94.2964477539
4068,79.4363861084
4070,94.6098937988
4072,115.720451355
4074,112.56414032
4075,96.4215316772
4076,112.064323425
4077,94.5447616577
4078,112.759010315
4080,104.206733704
4082,111.61605835
4085,94.5682220459
4086,112.15839386
4088,112.823219299
4089,94.8140716553
4092,79.4469451904
4094,93.8723754883
4095,112.051582336
4096,94.4469223022
4097,102.928535461
4102,95.4218063354
4105,130.585632324
4107,112.345191956
4111,94.5292816162
4112,104.863449097
4113,94.6419525146
4114,112.842750549
4115,95.2799606323
4116,112.369926453
4117,94.4107894897
4118,94.8371963501
4119,112.435562134
4120,94.5193786621
4122,81.6351394653
4125,94.5030975342
4126,112.758453369
4129,112.130981445
4134,113.258743286
4137,94.7864837646
4141,104.189369202
4142,94.8170013428
4144,94.8336181641
4145,105.22858429
4146,94.7417297363
4150,94.6481781006
4151,79.4447021484
4154,94.2964477539
4156,94.4013900757
4157,111.541007996
4159,111.252166748
4160,94.3805389404
4161,111.527900696
4168,94.52318573
4171,103.208999634
4172,103.56338501
4173,94.9134902954
4175,94.3768997192
4176,104.110794067
4177,94.8336181641
4178,102.789413452
4179,94.6492919922
4181,114.294921875
4183,94.8630447388
4184,113.748725891
4185,94.3220825195
4186,111.924308777
4188,117.721343994
4190,111.0727005
4192,94.5439682007
4193,111.752220154
4194,111.607727051
4195,94.1228103638
4196,79.239982605
4202,94.8321456909
4203,103.981025696
4208,94.6063156128
4209,112.485069275
4210,93.7403182983
4211,112.213859558
4212,115.656448364
4214,103.900634766
4215,94.8709335327
4216,114.353469849
4217,94.1852645874
4219,94.6419525146
4222,112.090538025
4224,81.3414382935
4231,103.843460083
4232,94.8630447388
4234,93.3804931641
4236,94.8336181641
4237,103.805511475
4240,94.8266372681
4242,104.404518127
4243,94.5942459106
4247,94.3695907593
4248,112.473335266
4249,94.1489868164
4254,103.594894409
4263,94.8127059937
4265,112.633995056
4267,112.520629883
4268,112.286735535
4271,112.401397705
4272,94.6481781006
4273,111.977409363
4274,94.4028930664
4276,94.4967498779
4278,94.6504592896
4280,94.8718032837
4281,112.44745636
4283,94.5654373169
4284,112.127365112
4285,94.8039855957
4286,111.926002502
4287,94.4240493774
4288,113.140090942
4289,94.4919052124
4290,79.6281356812
4293,94.3444824219
4296,112.432754517
4297,94.5638275146
4299,93.6155700684
4303,112.900306702
4310,94.8147888184
4312,103.619537354
4318,103.824935913
4320,112.108657837
4322,94.5110473633
4323,116.750297546
4325,103.886001587
4326,112.15234375
4328,103.483787537
4330,103.617774963
4332,111.834739685
4333,94.5699768066
4335,93.9733352661
4336,111.412689209
4338,104.773895264
4341,94.7246704102
4342,107.104507446
4344,103.889129639
4347,94.8220214844
4348,103.897850037
4351,104.876609802
4352,94.8690719604
4353,112.395492554
4355,103.619300842
4356,94.5657119751
4359,103.119163513
4360,94.812286377
4361,94.5447692871
4364,94.8731079102
4365,103.713981628
4368,94.7839431763
4372,94.7888336182
4374,94.1422119141
4376,94.5700378418
4377,103.134635925
4380,94.6774978638
4383,104.644294739
4384,94.671005249
4385,103.045341492
4389,94.681930542
4391,94.4105682373
4392,111.212593079
4393,94.1476211548
4395,94.4563369751
4396,111.491828918
4398,113.669525146
4399,104.323554993
4401,94.3429412842
4406,94.1734313965
4408,103.725486755
4412,103.897850037
4415,94.6260986328
4418,112.492126465
4419,94.1509017944
4420,79.3595275879
4422,111.46484375
4423,94.1509017944
4425,94.7133102417
4428,114.086807251
4431,112.207458496
4434,93.5199584961
4436,94.6464385986
4437,112.400543213
4439,115.752571106
4440,94.4269180298
4441,112.494300842
4444,94.8788909912
4445,103.959541321
4446,94.8264770508
4447,112.829833984
4452,103.338546753
4456,112.418922424
4457,94.6389846802
4458,112.520339966
4460,94.629699707
4461,115.763870239
4462,94.3495025635
4465,103.398986816
4466,103.212478638
4468,95.0411376953
4469,103.370452881
4472,114.288574219
4475,94.6563262939
4478,94.5283737183
4479,113.028755188
4480,94.8766937256
4483,80.4934158325
4484,94.6371612549
4485,103.721664429
4486,94.9383468628
4488,94.6802062988
4489,103.266395569
4490,94.5450897217
4491,111.007705688
4492,94.8711547852
4493,105.156867981
4494,94.4528808594
4495,103.536811829
4498,79.5793457031
4499,94.84034729
4500,103.652198792
4503,112.112976074
4505,103.385986328
4506,94.9041671753
4507,94.9031906128
4508,103.905158997
4510,112.28968811
4511,93.9123916626
4513,95.0427398682
4516,80.6244430542
4519,94.5863952637
4521,94.6318435669
4531,94.4086990356
4532,79.4265441895
4533,94.5405349731
4534,113.165176392
4536,103.905158997
4537,94.6483688354
4539,94.7946090698
4542,103.469863892
4545,94.2506103516
4549,94.2475891113
4551,94.6899261475
4554,103.200775146
4556,111.663902283
4559,112.691894531
4561,112.246711731
4562,111.138023376
4566,112.132354736
4569,94.813369751
4570,111.550727844
4573,94.890625
4574,103.310768127
4575,94.7036743164
4577,94.6996002197
4578,112.237998962
4580,112.600135803
4582,93.6672058105
4583,111.473526001
4585,94.656288147
4587,103.905158997
4595,94.5626220703
4596,112.390075684
4601,94.8116073608
4602,112.487319946
4603,94.8206787109
4605,112.565734863
4606,94.4416351318
4607,113.120925903
4608,95.0046234131
4610,94.8536224365
4613,103.244102478
4617,94.4475097656
4618,111.996101379
4619,94.6067886353
4620,94.8089370728
4622,105.155555725
4625,94.6485137939
4626,103.905158997
4627,94.6218109131
4629,94.4175949097
4631,94.3695297241
4633,103.905158997
4634,115.456062317
4635,94.5377655029
4639,94.3408966064
4640,103.552742004
4642,103.267822266
4644,111.951950073
4646,103.905158997
4647,94.7198028564
4648,79.7268753052
4649,94.7847595215
4650,112.753227234
4655,94.2372894287
4660,94.6426315308
4661,112.843551636
4662,93.2759399414
4663,112.297088623
4665,94.8619003296
4666,111.969360352
4667,103.223999023
4668,94.6164093018
4670,94.4745254517
4671,111.503005981
4672,94.5419006348
4673,103.248771667
4675,103.252418518
4676,94.4259643555
4677,111.551902771
4680,94.9002609253
4682,94.9017868042
4683,111.833717346
4685,104.14250946
4686,94.8956756592
4688,111.605690002
4690,115.158622742
4692,111.705474854
4693,94.22605896
4697,94.2244110107
4700,111.952568054
4702,112.208557129
4707,115.791763306
4708,94.6316070557
4710,81.5408477783
4716,103.275779724
4717,94.9260635376
4718,94.4649200439
4720,94.9444732666
4721,79.5327072144
4723,94.8770828247
4726,112.389541626
4727,94.0621871948
4729,94.4662628174
4731,94.7927093506
4732,111.609146118
4735,94.2220687866
4736,103.622062683
4737,94.7917175293
4738,111.561584473
4739,111.820289612
4744,103.285812378
4747,94.3914260864
4749,112.740272522
4750,94.6316070557
4752,111.520706177
4755,94.8643951416
4756,102.875137329
4757,112.6534729
4758,94.7048950195
4759,103.856399536
4763,94.9260635376
4764,103.6224823
4765,94.4581375122
4766,94.3620681763
4767,112.053825378
4769,112.28276062
4770,94.9061279297
4771,79.3242645264
4772,103.300727844
4774,111.666625977
4776,113.353912354
4777,112.63369751
4778,94.8477706909
4780,94.4189682007
4784,94.1350250244
4786,94.8841400146
4787,79.3411331177
4788,94.9075927734
4789,111.520706177
4791,103.405487061
4792,94.5722351074
4795,111.67993927
4796,94.29322052
4803,94.3109207153
4805,94.9064941406
4807,94.8993148804
4809,94.6526107788
4816,94.9227371216
4817,79.7357330322
4818,94.095123291
4820,94.5455780029
4821,103.042274475
4823,112.454841614
4824,94.5827941895
4825,112.440750122
4829,102.752441406
4830,94.9175567627
4831,113.216369629
4833,107.689712524
4836,94.593536377
4837,111.605690002
4838,94.3951873779
4840,94.5584564209
4841,80.4534912109
4842,94.2537765503
4843,113.280357361
4844,94.5171585083
4849,105.257369995
4851,105.905593872
4852,94.5003814697
4858,94.4074707031
4860,94.9175567627
4863,112.264694214
4864,94.5609893799
4865,111.677070618
4867,112.250099182
4868,95.7715072632
4869,112.217697144
4873,94.3795089722
4875,94.8726043701
4876,111.638954163
4877,94.6171035767
4878,111.282615662
4880,79.5479278564
4886,113.073280334
4888,103.604431152
4889,94.7060470581
4890,112.63142395
4893,94.9117660522
4895,94.8596038818
4896,103.351509094
4899,94.3221054077
4901,94.0538024902
4902,111.826004028
4903,94.5931930542
4904,111.520706177
4910,94.2836761475
4912,94.6460494995
4915,94.8726806641
4916,105.050697327
4917,94.7130889893
4920,103.304374695
4927,103.205451965
4928,94.6041946411
4931,103.236083984
4934,94.4816589355
4936,94.6017608643
4939,112.910079956
4942,112.634117126
4943,94.999382019
4944,103.369781494
4945,94.8436355591
4947,111.257453918
4948,94.3301544189
4951,94.8993148804
4952,111.520706177
4953,93.5967483521
4956,94.5931930542
4957,112.48903656
4958,94.0731582642
4960,94.3225708008
4968,94.1987686157
4969,103.316635132
4971,103.133468628
4973,111.692474365
4975,112.546569824
4976,94.6520690918
4978,94.6458129883
4979,112.442428589
4982,94.3292770386
4983,111.880104065
4984,94.4542999268
4985,115.791763306
4986,94.6489028931
4987,113.583587646
4988,94.8643951416
4994,94.7888717651
4995,94.9582824707
5002,79.6636047363
5004,94.5939559937
5005,103.78250885
5006,94.9062957764
5007,103.023162842
5009,112.073478699
5011,111.692474365
5014,94.8697967529
5015,104.490791321
5018,94.4379348755
5019,111.712921143
5020,94.6670379639
5021,112.210021973
5022,94.5585250854
5023,94.6045913696
5025,94.9367523193
5032,94.6123809814
5034,94.3497543335
5036,94.6502761841
5038,94.3477401733
5039,112.795288086
5046,95.0851593018
5049,111.712921143
5051,94.6513137817
5052,94.1124801636
5053,111.666625977
5054,94.9175567627
5055,94.719581604
5057,94.6476745605
5059,94.7348709106
5062,95.0515975952
5063,112.525695801
5065,112.375976562
5069,94.633605957
5071,95.0328063965
5074,112.789932251
5075,94.2222976685
5076,110.842071533
5077,79.3618469238
5079,104.406394958
5080,94.8177642822
5081,111.675323486
5083,103.226707458
5088,103.353408813
5089,94.7030105591
5093,112.210166931
5094,103.274124146
5095,94.7642364502
5099,111.552062988
5101,111.813407898
5103,103.205047607
5104,94.6627731323
5105,111.747833252
5107,94.2529220581
5108,112.747032166
5109,94.5960083008
5111,94.5501098633
5112,111.282821655
5113,94.6634674072
5114,112.424583435
5115,94.4577636719
5118,94.7828674316
5122,94.8968276978
5123,80.3903656006
5125,94.7916717529
5127,103.304679871
5128,94.6906204224
5129,114.819824219
5132,94.9130706787
5134,112.728408813
5135,94.8956756592
5137,112.851463318
5142,94.4502716064
5143,102.811088562
5144,94.5056533813
5148,94.6823730469
5149,94.4744110107
5150,104.942398071
5154,79.3479156494
5155,94.602142334
5159,94.6611938477
5164,94.769241333
5165,112.757850647
5166,94.5045394897
5167,112.740882874
5169,94.1666641235
5171,94.0565948486
5172,112.285919189
5176,94.8459625244
5184,111.803649902
5185,94.4648361206
5186,112.475517273
5188,104.725921631
5189,111.259292603
5190,94.7261886597
5191,112.928161621
5193,112.252639771
5196,94.6937866211
5199,79.5371856689
5200,103.248313904
5203,94.3906936646
5204,111.778770447
5205,94.2441635132
5207,94.6349334717
5208,111.056335449
5212,94.751159668
5214,94.6566543579
5218,94.2332382202
5220,94.3413085938
5222,94.2038726807
5224,94.8522949219
5225,103.309448242
5227,112.284584045
5229,103.817932129
5232,93.9038085938
5233,116.004623413
5234,104.011383057
5237,111.52532959
5239,111.51084137
5240,96.5925521851
5241,111.692596436
5244,94.5749053955
5248,112.309280396
5251,93.9885253906
5253,94.6249313354
5255,94.8498153687
5256,103.360969543
5257,94.769241333
5259,94.9163742065
5260,111.954956055
5266,94.4692077637
5268,94.8278808594
5275,111.63394928
5276,112.298141479
5277,93.6766357422
5279,94.8741607666
5280,103.908988953
5281,94.6362380981
5283,94.1484603882
5284,79.5167160034
5285,94.9324798584
5286,103.215667725
5287,94.6309661865
5289,94.6422119141
5290,112.252639771
5292,103.590950012
5293,94.8020935059
5294,102.622886658
5297,94.4091262817
5299,106.656097412
5302,94.8841094971
5305,79.4105300903
5306,94.8174743652
5308,94.5625076294
5309,94.5348892212
5310,112.014823914
5312,111.822601318
5316,112.656082153
5317,94.9293823242
5319,80.4157714844
5320,94.9783782959
5323,94.5918579102
5329,111.758834839
5331,111.352005005
5334,112.178009033
5336,112.292015076
5338,103.139900208
5341,94.1538085938
5345,96.5608291626
5348,94.7331237793
5349,112.51335907
5355,104.194412231
5356,94.9907531738
5360,103.130020142
5362,111.995346069
5364,111.704849243
5366,104.097328186
5367,93.6486358643
5368,94.66847229
5370,94.0083007812
5371,79.4517211914
5373,103.119667053
5375,111.508148193
5376,94.4324874878
5378,111.40524292
5379,94.7409744263
5383,94.5526123047
5384,102.832763672
5389,112.540977478
5391,80.4081573486
5393,111.949707031
5395,113.341941833
5397,111.531570435
5398,94.654006958
5399,112.955169678
5401,116.057411194
5402,94.3359069824
5403,113.321334839
5404,95.4203262329
5407,79.3722839355
5408,94.6520309448
5413,111.894996643
5414,94.5480194092
5417,94.7355804443
5418,103.632736206
5420,112.489776611
5421,93.4891357422
5424,94.5754928589
5425,113.39680481
5426,96.007270813
5429,113.064727783
5431,94.7657470703
5437,103.756370544
5440,94.9217910767
5444,103.670753479
5446,104.861701965
5447,94.7186126709
5451,95.1237030029
5452,111.806846619
5455,104.035995483
5456,94.7924118042
5458,94.4571533203
5459,112.188728333
5460,94.8921508789
5462,94.7515258789
5463,111.625045776
5464,94.3015136719
5465,112.55532074
5466,94.9891967773
5467,102.990844727
5468,94.879737854
5469,112.26210022
5472,94.8613433838
5474,94.5063095093
5475,110.633117676
5476,95.1199417114
5479,103.26210022
5480,111.519569397
5482,112.995658875
5485,94.4970932007
5486,116.192573547
5488,79.6209106445
5495,103.130203247
5496,94.7827682495
5497,113.887451172
5499,113.769508362
5503,94.7391052246
5504,94.5920410156
5507,95.147354126
5509,94.7875061035
5511,94.2936019897
5512,112.04801178
5516,111.810279846
5517,94.9718933105
5518,103.257583618
5521,94.8288040161
5522,103.351264954
5527,94.9998321533
5528,94.7371063232
5529,111.210128784
5532,94.6456756592
5533,113.526191711
5535,104.407348633
5536,103.095626831
5540,95.6804962158
5547,94.676612854
5548,112.695556641
5550,79.049156189
5551,94.6029052734
5554,112.477478027
5555,94.8534240723
5559,111.193588257
5560,96.6439208984
5561,112.227409363
5562,94.3889923096
5563,112.550506592
5565,79.3641357422
5566,94.701965332
5567,103.234870911
5568,94.8216934204
5572,94.5869216919
5574,94.7863464355
5576,94.6570053101
5579,112.738349915
5580,78.9927368164
5581,94.5599899292
5583,94.638710022
5584,112.48033905
5586,111.932296753
5587,93.3789215088
5589,103.042366028
5591,102.839370728
5592,94.5366516113
5593,111.75592041
5594,94.8028411865
5595,79.342338562
5596,111.9585495
5597,113.07106781
5598,115.071502686
5599,94.8199005127
5602,112.694633484
5603,94.8028411865
5605,94.5241088867
5607,94.2405319214
5608,112.358612061
5609,94.1595916748
5610,95.2878875732
5612,94.5622024536
5613,111.235786438
5614,94.3987731934
5616,94.5587615967
5621,94.6726608276
5623,94.7604522705
5628,113.315574646
5629,94.5941314697
5631,94.8442687988
5633,94.7130584717
5638,103.1746521
5639,94.8246078491
5640,104.293930054
5645,95.1344070435
5646,79.6535644531
5649,95.3658905029
5653,113.236099243
5655,115.732650757
5656,94.7186508179
5658,94.813873291
5662,115.733627319
5663,94.2744445801
5667,94.6940612793
5670,94.804977417
5671,102.861694336
5672,94.8628997803
5673,103.030029297
5674,94.5459136963
5675,103.952423096
5676,95.0128707886
5679,111.999603271
5683,113.125579834
5687,94.9616622925
5688,79.524017334
5690,94.9358139038
5691,112.056144714
5692,94.7232971191
5693,112.034156799
5694,94.9234771729
5697,112.676025391
5698,94.2102432251
5699,112.026542664
5704,94.7366485596
5707,111.990715027
5709,103.197425842
5710,94.7592086792
5714,94.9681015015
5718,94.7241363525
5721,96.3568878174
5723,94.4611129761
5724,112.593017578
5725,94.5448379517
5726,112.121078491
5729,95.1946792603
5730,103.495048523
5731,94.7602996826
5733,79.1873321533
5736,94.5856018066
5741,103.109680176
5745,112.744262695
5747,94.925567627
5748,103.342788696
5750,112.777328491
5751,94.8037185669
5752,94.9633483887
5754,94.7329483032
5755,95.0338821411
5757,94.9343643188
5758,115.623558044
5760,102.572273254
5762,102.777755737
5766,111.706886292
5768,95.144241333
5769,116.047729492
5770,95.0116195679
5771,112.096176147
5772,94.8556594849
5773,111.608100891
5774,95.5312423706
5776,94.2100372314
5777,112.164619446
5778,94.6197891235
5780,111.803230286
5782,94.673210144
5783,79.4444580078
5784,95.0655441284
5786,95.0757293701
5788,95.0380935669
5789,111.819030762
5790,94.8340682983
5791,103.657684326
5793,105.231018066
5794,94.7034301758
5796,115.865623474
5797,94.7282485962
5801,94.0522232056
5803,94.9177780151
5804,111.499816895
5805,94.6976852417
5806,79.3954162598
5808,111.761520386
5813,94.7458877563
5815,94.846534729
5816,104.865028381
5822,95.6183853149
5823,111.667922974
5825,103.738182068
5827,112.731872559
5829,102.593208313
5830,94.9377593994
5831,112.044769287
5832,94.5947570801
5833,111.757919312
5837,113.534004211
5838,94.9099807739
5839,94.9944763184
5842,104.485748291
5844,112.031265259
5845,113.274879456
5846,113.268447876
5848,79.1650695801
5850,113.152755737
5851,94.2975616455
5853,95.1014251709
5854,103.622589111
5858,104.474205017
5860,112.575019836
5864,102.414978027
5866,94.9135437012
5867,112.047737122
5868,94.3997650146
5869,112.398391724
5870,94.4190216064
5871,112.958602905
5874,112.952636719
5876,112.514938354
5877,94.0451431274
5878,94.2228775024
5879,111.641479492
5880,94.544380188
5884,94.240524292
5886,112.029655457
5890,104.701789856
5896,94.8099594116
5897,102.961677551
5898,94.9537582397
5901,105.517921448
5903,111.934173584
5906,95.2460403442
5908,111.44128418
5909,93.5480194092
5910,111.167991638
5911,94.5708694458
5912,111.532981873
5914,112.957710266
5919,111.657806396
5924,94.3035430908
5926,94.2836608887
5929,103.28213501
5930,94.3086013794
5932,94.8800735474
5933,112.456924438
5934,94.0897903442
5935,111.27771759
5936,94.746635437
5937,112.166465759
5938,93.9979782104
5939,111.727890015
5942,111.873733521
5943,94.5310897827
5944,104.661003113
5946,111.276428223
5951,94.4032974243
5953,102.848167419
5954,94.5828018188
5957,103.562065125
5961,94.4421310425
5962,104.562431335
5964,81.0587158203
5965,94.8117752075
5968,112.945457458
5969,94.3929138184
5974,95.3052520752
5975,112.364814758
5978,80.1583099365
5981,103.103691101
5982,94.7271194458
5983,112.678199768
5989,111.34765625
5991,94.4949798584
5992,102.757949829
5995,94.5463943481
